Air District Name,Regulation,Rules,RuleType,Stringency,OriginalAdoptionDate,CurrentActionType,CurrentActionDate,Effective Date,SourceType,Applicability,Pollutants,Regulatory Text,Regulatory Text Underline Strikeout,Staff Report,Board Package
Amador APCD,7: Procedure Before The Hearing Board,701: General,General,n/a,6/15/1975 0:00:00,Amend,3/27/1979 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID102.html,,,
Amador APCD,7: Procedure Before The Hearing Board,702: Filing Petitions,General,n/a,6/15/1975 0:00:00,Amend,3/27/1979 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID103.html,,,
Amador APCD,7: Procedure Before The Hearing Board,703: Contents Of Petitions,General,n/a,6/15/1975 0:00:00,Amend,6/16/1981 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID104.html,,,
Amador APCD,7: Procedure Before The Hearing Board,704: Petitions For Variances,General,n/a,6/15/1975 0:00:00,Amend,3/27/1979 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID105.html,,,
Amador APCD,7: Procedure Before The Hearing Board,705: Appeal From Denial,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID106.html,,,
Amador APCD,7: Procedure Before The Hearing Board,706: Failure To Comply With Rules,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID107.html,,,
Amador APCD,7: Procedure Before The Hearing Board,707: Answers,General,n/a,6/15/1975 0:00:00,Amend,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID108.html,,,
Amador APCD,7: Procedure Before The Hearing Board,708: Dismissal Of Petition,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID109.html,,,
Amador APCD,7: Procedure Before The Hearing Board,709: Place Of Hearing,General,n/a,6/15/1975 0:00:00,Amend,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID110.html,,,
Amador APCD,7: Procedure Before The Hearing Board,710: Notice Of Public Hearing,General,n/a,6/15/1975 0:00:00,Amend,6/16/1981 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID111.html,,,
Amador APCD,7: Procedure Before The Hearing Board,711: Evidence,General,n/a,6/15/1975 0:00:00,Amend,3/27/1979 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID112.html,,,
Amador APCD,7: Procedure Before The Hearing Board,712: Preliminary Matters,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID113.html,,,
Amador APCD,7: Procedure Before The Hearing Board,713: Official Notice,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID114.html,,,
Amador APCD,7: Procedure Before The Hearing Board,714: Continuances,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID115.html,,,
Amador APCD,7: Procedure Before The Hearing Board,715: Decision,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID116.html,,,
Amador APCD,7: Procedure Before The Hearing Board,716: Effective Date Of Decision,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID117.html,,,
Amador APCD,7: Procedure Before The Hearing Board,717: Lack Of Permit,General,n/a,6/15/1975 0:00:00,Adopt,6/15/1975 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID118.html,,,
Amador APCD,8: Air Quality Zoning,801: Establishment Of Air Quality Zones,General,n/a,11/11/1900 0:00:00,Amend,1/8/1980 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID119.html,,,
Amador APCD,8: Air Quality Zoning,802: Attainment Pollutant Zones,General,n/a,11/11/1900 0:00:00,Amend,1/8/1980 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID120.html,,,
Amador APCD,8: Air Quality Zoning,803: Attainment Pollutant Zone Redesignations,General,n/a,11/11/1900 0:00:00,Amend,1/8/1980 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID121.html,,,
Amador APCD,9: Nonvehicular Airborne Toxic Control Measures,900: General,ATCM,Unknown,11/11/1900 0:00:00,Amend,2/21/1989 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID122.html,,,
Amador APCD,9: Nonvehicular Airborne Toxic Control Measures,901: Compliance,ATCM,Unknown,11/11/1900 0:00:00,Amend,2/21/1989 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID123.html,,,
Amador APCD,9: Nonvehicular Airborne Toxic Control Measures,902: Benzene Airborne Toxic Control Measure At Retail Service Stations,ATCM,Unknown,2/21/1989 0:00:00,Amend,5/16/2000 0:00:00,11/11/1900,General,All,Benzene,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID124.html,,,
Amador APCD,9: Nonvehicular Airborne Toxic Control Measures,903: Contaminated Soil Remediation,ATCM,Unknown,11/11/1900 0:00:00,Amend,6/28/1994 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID125.html,,,
Amador APCD,10: Municipal Solid Waste Landfills,1000: Municipal Solid Waste Landfills,Prohibitory,Unknown,2/25/1997 0:00:00,Amend,6/9/1998 0:00:00,11/11/1900,Point,All,NMOC,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID126.html,,,
Antelope Valley AQMD,1: General Provisions,101: Title,General,n/a,2/4/1977 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID127.pdf,,,
Antelope Valley AQMD,1: General Provisions,102: Definition Of Terms,General,n/a,2/4/1977 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID128.pdf,,,
Antelope Valley AQMD,1: General Provisions,103: Definition Of Geographical Areas,General,n/a,1/9/1976 0:00:00,Amend,9/16/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID129.pdf,,,
Antelope Valley AQMD,1: General Provisions,104: Reporting Of Source Test Data And Analyses,General,n/a,1/9/1976 0:00:00,Adopt,1/9/1976 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID130.pdf,,,
Antelope Valley AQMD,1: General Provisions,105: Authority To Arrest,General,n/a,1/9/1976 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID131.pdf,,,
Antelope Valley AQMD,1: General Provisions,106: Increments Of Progress,General,n/a,1/9/1976 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID132.pdf,,,
Antelope Valley AQMD,1: General Provisions,107: Certification Of Submissions And Emission Statements,General,n/a,5/15/2012 0:00:00,Adopt,5/15/2012 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID133.pdf,,,
Antelope Valley AQMD,1: General Provisions,108: Alternative Emission Control Plans,General,n/a,3/2/1990 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID134.pdf,,,
Antelope Valley AQMD,1: General Provisions,109: Recordkeeping For Volatile Organic Compound Emissions,General,n/a,5/5/1989 0:00:00,Amend,4/20/2010 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID135.pdf,,,
Antelope Valley AQMD,1: General Provisions,110: Rule Adoption Procedures To Assure Protection And Enhancement Of The Environment,General,n/a,9/11/1987 0:00:00,Amend,10/7/1988 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID136.pdf,,,
Antelope Valley AQMD,1: General Provisions,112: Notice To Comply Program,General,n/a,1/19/1999 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID137.pdf,,,
Antelope Valley AQMD,1: General Provisions,114: Registration Program For Compression Ignition Engines Used In Small Agricultural Operations,General,n/a,2/19/2008 0:00:00,Adopt,2/19/2008 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID138.pdf,,,
Antelope Valley AQMD,1: General Provisions,118: Emergencies,General,n/a,12/7/1995 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID139.pdf,,,
Antelope Valley AQMD,2: Permits,201: Permit To Construct,General,n/a,1/9/1976 0:00:00,Amend,8/19/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID140.pdf,,,
Antelope Valley AQMD,2: Permits,201.1: Permit Conditions In Federally Issued Permits To Construct,Federal,Unknown,1/5/1990 0:00:00,Adopt,1/5/1990 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID141.pdf,,,
Antelope Valley AQMD,2: Permits,202: Temporary Permit To Operate,General,n/a,1/9/1976 0:00:00,Amend,5/7/1976 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID142.pdf,,,
Antelope Valley AQMD,2: Permits,203: Permit To Operate,General,n/a,1/9/1976 0:00:00,Amend,8/19/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID143.pdf,,,
Antelope Valley AQMD,2: Permits,204: Permit Conditions,General,n/a,1/9/1976 0:00:00,Amend,8/19/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID144.pdf,,,
Antelope Valley AQMD,2: Permits,205: Expiration Of Permits To Construct,General,n/a,1/9/1976 0:00:00,Amend,8/19/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID145.pdf,,,
Antelope Valley AQMD,2: Permits,206: Posting Of Permit To Operate,General,n/a,2/6/1976 0:00:00,Amend,8/19/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID146.pdf,,,
Antelope Valley AQMD,2: Permits,207: Altering Or Falsifying Of Permit,General,n/a,1/9/1976 0:00:00,Adopt,1/9/1976 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID147.pdf,,,
Antelope Valley AQMD,2: Permits,208: Permit For Open Burning,General,n/a,10/8/1976 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID148.pdf,,,
Antelope Valley AQMD,2: Permits,209: Transfer And Voiding Of Permits,General,n/a,1/9/1976 0:00:00,Amend,1/5/1990 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID149.pdf,,,
Antelope Valley AQMD,2: Permits,210: Applications,General,n/a,1/9/1976 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID150.pdf,,,
Antelope Valley AQMD,2: Permits,212: Standards For Approving Permits,General,n/a,1/9/1976 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID151.pdf,,,
Antelope Valley AQMD,2: Permits,214: Denial Of Permits,General,n/a,1/9/1976 0:00:00,Amend,8/19/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID152.pdf,,,
Antelope Valley AQMD,2: Permits,215: Permits Deemed Denied,General,n/a,1/1/1976 0:00:00,Amend,8/19/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID153.pdf,,,
Antelope Valley AQMD,2: Permits,216: Appeals,General,n/a,1/9/1976 0:00:00,Amend,8/19/1996 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID154.pdf,,,
Antelope Valley AQMD,2: Permits,217: Provision For Sampling And Testing Facilities,General,n/a,1/9/1976 0:00:00,Amend,8/19/1997 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID155.pdf,,,
Antelope Valley AQMD,2: Permits,218: Continuous Emission Monitoring (Formerly Stack Monitoring),General,n/a,1/9/1976 0:00:00,Amend,7/17/2012 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID156.pdf,,,
Antelope Valley AQMD,2: Permits,218.1: Continuous Emission Monitoring Performance Specifications,General,n/a,7/17/2012 0:00:00,Adopt,7/17/2012 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID157.pdf,,,
Antelope Valley AQMD,2: Permits,219: Equipment Not Requiring A Permit,General,n/a,1/9/1976 0:00:00,Amend,6/15/2021 0:00:00,6/15/2021,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4773.pdf,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4773sr.pdf,
Antelope Valley AQMD,2: Permits,220: Exemption-net Increase In Emissions,General,n/a,11/4/1977 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID159.pdf,,,
Antelope Valley AQMD,2: Permits,221: Plans,General,n/a,1/4/1985 0:00:00,Amend,5/17/2005 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID160.pdf,,,
Antelope Valley AQMD,2: Permits,225: Federal Operating Permit Requirement,Federal,Unknown,3/17/1998 0:00:00,Amend,1/18/2011 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID161.pdf,,,
Antelope Valley AQMD,2: Permits,226: Limitations On Potential To Emit,General,n/a,3/17/1998 0:00:00,Amend,1/18/2011 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID162.pdf,,,
Antelope Valley AQMD,3: Fees,300: Delinquency Penalty,General,n/a,6/18/2013 0:00:00,Amend,11/19/2019 0:00:00,11/19/2019,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4565.pdf,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4565sr.pdf,
Antelope Valley AQMD,3: Fees,301: Permit Fees,General,n/a,2/4/1977 0:00:00,Amend,7/18/2023 0:00:00,1/1/2024,Point,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4966.pdf,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4966sr.pdf,
Antelope Valley AQMD,3: Fees,302: Other Fees,General,n/a,1/6/1978 0:00:00,Amend,7/16/2019 0:00:00,7/16/2019,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4394.pdf,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID4394sr.pdf,
Antelope Valley AQMD,3: Fees,303: Hearing Board Fees,General,n/a,9/2/1977 0:00:00,Amend,11/18/2014 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID166.pdf,,,
Antelope Valley AQMD,3: Fees,312: Supplemental Annual Fees For Federal Operating Permits,Federal,Unknown,3/17/1998 0:00:00,Amend,7/19/2016 0:00:00,11/11/1900,General,All,,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID167.pdf,,,
Antelope Valley AQMD,3: Fees,315: Federal Clean Air Act Section 185 Penalty,Federal,Unknown,2/15/2011 0:00:00,Amend,10/18/2011 0:00:00,11/11/1900,General,All,"NOX, VOC",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID168.pdf,,,
Antelope Valley AQMD,4: Prohibitions,401: Visible Emissions,Prohibitory,Unknown,2/4/1977 0:00:00,Amend,4/7/1989 0:00:00,11/11/1900,General,All,Visible Emissions,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID169.pdf,,,
Antelope Valley AQMD,4: Prohibitions,402: Nuisance,Prohibitory,Unknown,4/7/1976 0:00:00,Adopt,4/7/1976 0:00:00,11/11/1900,General,All,All Pollutants,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID170.pdf,,,
Antelope Valley AQMD,4: Prohibitions,403: Fugitive Dust,Prohibitory,Unknown,2/7/1976 0:00:00,Amend,4/20/2010 0:00:00,11/11/1900,General,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID171.pdf,,,
Antelope Valley AQMD,4: Prohibitions,404: Particulate Matter - Concentration,Prohibitory,Unknown,5/7/1976 0:00:00,Amend,2/7/1986 0:00:00,11/11/1900,Point,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID172.pdf,,,
Antelope Valley AQMD,4: Prohibitions,405: Solid Particulate Matter - Weight,Prohibitory,Unknown,5/7/1976 0:00:00,Amend,2/7/1986 0:00:00,11/11/1900,Point,All,PM,https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID173.pdf,,,
Antelope Valley AQMD,4: Prohibitions,407: Liquid And Gaseous Air Contaminants,Prohibitory,Unknown,5/7/1976 0:00:00,Amend,4/2/1982 0:00:00,11/11/1900,Point,All,"CO, SOX",https://ww2.arb.ca.gov/sites/default/files/classic/technology-clearinghouse/rules/RuleID174.pdf,,,
